Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,96.300003,97.800003,96.300003,97.500000,92.076820,360873
2020-01-03,98.000000,98.300003,95.699997,95.900002,90.565819,280026
2020-01-06,95.000000,95.900002,95.000000,95.300003,89.999191,183302
2020-01-07,95.400002,95.500000,93.400002,94.300003,89.054817,286300
2020-01-08,93.900002,93.900002,92.199997,92.199997,87.071617,340266
2020-01-09,93.500000,95.300003,93.000000,95.000000,89.715874,255188
2020-01-10,95.300003,102.500000,94.500000,102.500000,96.798706,2304071
2020-01-13,103.000000,105.000000,100.500000,104.000000,98.215279,2294294
2020-01-14,103.000000,105.500000,102.500000,104.000000,98.215279,997825
2020-01-15,105.000000,110.500000,104.000000,109.000000,102.937164,3406507
2020-01-16,108.000000,115.000000,107.500000,112.500000,106.242485,2128120
2020-01-17,113.500000,116.500000,112.000000,113.000000,106.714676,1602521
2020-01-20,114.000000,115.000000,112.000000,112.500000,106.242485,742744
2020-01-30,103.500000,107.000000,101.500000,102.000000,96.326515,2014040
2020-01-31,106.500000,112.000000,104.500000,112.000000,105.770294,2878016
2020-02-03,110.000000,113.500000,105.500000,109.000000,102.937164,2758101
2020-02-04,91.400002,110.000000,91.199997,110.000000,103.881546,1778800
2020-02-05,112.000000,112.000000,107.000000,107.000000,101.048409,1504337
2020-02-06,108.500000,117.500000,107.500000,117.500000,110.964371,3380994
2020-02-07,118.500000,121.000000,111.000000,112.000000,105.770294,6014897
2020-02-10,108.000000,110.500000,106.000000,109.000000,102.937164,1596140
2020-02-11,111.000000,113.000000,109.000000,111.500000,105.298103,1987040
2020-02-12,111.000000,115.000000,110.500000,113.500000,107.186867,1713839
2020-02-13,114.000000,114.500000,111.500000,112.000000,105.770294,876100
2020-02-14,111.500000,122.000000,111.500000,120.000000,113.325317,6010951
2020-02-17,118.000000,121.500000,117.500000,121.500000,114.741882,2550183
2020-02-18,121.500000,124.500000,118.000000,118.000000,111.436562,3157255
2020-02-19,119.500000,123.500000,117.500000,122.500000,115.686264,2522354
2020-02-20,123.500000,123.500000,119.000000,120.500000,113.797508,2106193
2020-02-21,120.000000,120.000000,116.000000,118.500000,111.908752,1704263
2020-02-24,117.500000,118.000000,114.500000,115.000000,108.603432,1045850
2020-02-25,113.000000,117.000000,112.500000,116.500000,110.019997,1054226
2020-02-26,116.500000,118.000000,113.500000,113.500000,107.186867,1136412
2020-02-27,114.000000,115.000000,105.000000,105.000000,99.159653,2905354
2020-03-02,100.000000,107.500000,100.000000,105.500000,99.631844,1578471
2020-03-03,108.000000,109.000000,106.500000,107.500000,101.520592,1033320
2020-03-04,107.500000,108.500000,104.000000,107.500000,101.520592,731080
2020-03-05,109.500000,118.000000,109.500000,118.000000,111.436562,4050237
2020-03-06,122.500000,129.500000,122.000000,129.500000,122.296906,10275318
2020-03-09,130.000000,132.000000,122.000000,125.000000,118.047211,8558062
2020-03-10,127.000000,137.500000,121.000000,135.500000,127.963165,11498557
2020-03-11,134.000000,135.000000,122.500000,124.500000,117.575020,5606809
2020-03-12,124.000000,124.000000,112.500000,113.000000,106.714676,5003140
2020-03-13,105.000000,122.000000,102.000000,119.500000,112.853134,6971019
2020-03-16,119.000000,125.500000,113.500000,114.000000,107.659050,9444336
2020-03-17,115.000000,125.000000,113.000000,115.000000,108.603432,10926584
2020-03-18,117.500000,121.000000,112.000000,114.000000,107.659050,7605468
2020-03-19,113.000000,118.000000,103.000000,103.500000,97.743088,6522890
2020-03-20,109.000000,113.500000,105.000000,111.000000,104.825920,4912707
2020-03-23,105.000000,111.500000,103.500000,106.500000,100.576225,2598212
2020-03-24,113.000000,116.500000,111.500000,113.500000,107.186867,3381380
2020-03-25,118.000000,123.000000,109.000000,112.000000,105.770294,6192310
2020-03-26,112.000000,118.000000,111.000000,116.500000,110.019997,4907424
2020-03-27,120.000000,122.500000,112.000000,112.000000,105.770294,6741821
2020-03-30,110.000000,118.000000,108.000000,118.000000,111.436562,2805058
2020-03-31,119.000000,121.000000,114.000000,116.500000,110.019997,4195020
2020-04-01,116.500000,119.500000,115.500000,118.000000,111.436562,2776530
2020-04-06,120.000000,123.000000,118.000000,122.000000,115.214073,4721460
2020-04-07,125.000000,127.000000,120.000000,120.500000,113.797508,5256469
2020-04-08,120.500000,122.500000,117.500000,119.000000,112.380943,3252309
2020-04-09,119.500000,120.000000,113.000000,114.500000,108.131241,3395343
2020-04-10,114.000000,119.000000,113.500000,119.000000,112.380943,2071695
2020-04-13,119.500000,120.000000,115.000000,115.500000,109.075623,1578330
2020-04-14,118.000000,119.500000,115.500000,116.500000,110.019997,1763601
2020-04-15,117.000000,127.000000,116.000000,124.000000,117.102829,7396805
2020-04-16,124.000000,127.500000,121.000000,122.000000,115.214073,6529446
2020-04-17,125.000000,131.000000,121.500000,121.500000,114.741882,8170453
2020-04-20,123.500000,125.500000,121.500000,124.500000,117.575020,2913390
2020-04-21,124.500000,131.500000,124.000000,125.500000,118.519402,9734100
2020-04-22,127.500000,132.000000,125.500000,128.000000,120.880341,9450248
2020-04-23,130.500000,131.500000,126.000000,126.500000,119.463768,3977448
2020-04-24,126.500000,129.500000,125.500000,125.500000,118.519402,2649539
2020-04-27,127.500000,130.500000,126.500000,130.000000,122.769096,3247024
2020-04-28,130.000000,139.500000,130.000000,135.000000,127.490990,10481752
2020-04-29,136.500000,138.000000,132.000000,133.000000,125.602226,3934023
2020-04-30,134.500000,136.000000,131.500000,133.500000,126.074409,2592562
2020-05-04,130.000000,135.000000,129.000000,135.000000,127.490990,2505491
2020-05-05,138.000000,141.500000,133.000000,134.000000,126.546608,5700091
2020-05-06,135.000000,137.500000,134.000000,134.500000,127.018791,1968000
2020-05-07,135.500000,137.500000,134.500000,137.000000,129.379745,1583568
2020-05-08,138.000000,138.500000,128.500000,129.500000,122.296906,2647529
2020-05-11,131.500000,133.000000,129.000000,130.500000,123.241280,1732201
2020-05-12,130.500000,135.500000,130.500000,133.000000,125.602226,2227419
2020-05-13,133.500000,135.000000,129.000000,131.000000,123.713470,1070601
2020-05-14,130.500000,131.000000,122.500000,122.500000,115.686264,2934970
2020-05-15,125.500000,125.500000,120.500000,124.000000,117.102829,1785699
2020-05-18,122.500000,124.500000,121.000000,121.000000,114.269691,1014174
2020-05-19,123.000000,124.500000,121.500000,122.500000,115.686264,741823
2020-05-20,123.000000,128.000000,123.000000,127.000000,119.935959,1878703
2020-05-21,128.500000,134.500000,127.500000,133.000000,125.602226,3595859
2020-05-22,134.500000,137.500000,132.000000,133.000000,125.602226,3153106
2020-05-25,135.500000,141.500000,132.000000,140.000000,132.212875,7505607
2020-05-26,145.000000,148.500000,138.500000,142.000000,134.101624,7853173
2020-05-27,142.500000,143.500000,138.000000,138.500000,130.796310,2337210
2020-05-28,140.000000,143.500000,136.500000,137.000000,129.379745,3151845
2020-05-29,138.500000,141.000000,137.000000,140.500000,132.685059,1710528
2020-06-01,142.000000,143.000000,139.000000,140.000000,132.212875,1752883
2020-06-02,141.000000,144.500000,139.500000,140.500000,132.685059,2503876
2020-06-03,141.000000,141.500000,134.000000,135.500000,127.963165,3839751
2020-06-04,136.000000,137.500000,133.500000,134.000000,126.546608,1838540
2020-06-05,134.500000,137.000000,134.000000,135.500000,127.963165,1488175
2020-06-08,136.500000,137.000000,134.000000,134.500000,127.018791,1174539
2020-06-09,135.500000,141.000000,135.000000,137.500000,129.851929,3013868
2020-06-10,139.000000,139.000000,136.000000,139.000000,131.268494,1708492
2020-06-11,138.000000,140.000000,133.000000,133.000000,125.602226,1981892
2020-06-12,129.000000,133.000000,127.500000,133.000000,125.602226,1666871
2020-06-15,134.000000,135.000000,129.500000,129.500000,122.296906,988189
2020-06-16,131.500000,136.000000,131.000000,136.000000,128.435364,1340533
2020-06-17,138.500000,141.000000,137.000000,137.000000,129.379745,3798526
