Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,24.444445,24.555555,24.111111,24.166666,22.409472,1426499
2020-01-03,24.277777,24.444445,23.388887,23.500000,21.791281,1333983
2020-01-06,23.388887,23.388887,22.777777,22.777777,21.121571,967590
2020-01-07,22.944445,23.666666,22.666666,23.444445,21.739765,1566149
2020-01-08,23.222221,23.388887,22.944445,23.000000,21.327637,765900
2020-01-09,23.111111,23.611111,23.111111,23.166666,21.482183,617880
2020-01-10,23.333332,23.333332,23.000000,23.111111,21.430668,381639
2020-01-13,23.333332,23.722221,23.000000,23.444445,21.739765,413280
2020-01-14,23.555555,24.000000,23.444445,23.833332,22.100374,772081
2020-01-15,24.000000,24.000000,23.500000,23.555555,21.842796,414326
2020-01-16,23.555555,23.722221,23.388887,23.444445,21.739765,301500
2020-01-17,23.888887,23.944445,23.388887,23.777777,22.048861,887402
2020-01-20,24.055555,24.111111,23.611111,23.666666,21.945827,669600
2020-01-30,21.666666,22.222221,21.333332,21.333332,19.782154,1808343
2020-01-31,21.166666,21.666666,20.333332,20.555555,19.060932,1320309
2020-02-03,19.444445,19.944445,18.500000,19.666666,18.236673,1178244
2020-02-04,24.777777,24.833332,20.611111,20.611111,19.112446,773685
2020-02-05,20.666666,21.111111,20.388887,20.777777,19.266993,387000
2020-02-06,21.166666,21.388887,20.944445,21.277777,19.730639,426612
2020-02-07,21.166666,21.333332,20.222221,20.277777,18.803349,840606
2020-02-10,19.555555,20.333332,19.500000,20.166666,18.700317,386148
2020-02-11,20.277777,20.500000,20.111111,20.111111,18.648802,381934
2020-02-12,20.333332,20.666666,20.333332,20.500000,19.009415,550351
2020-02-13,20.777777,20.777777,20.166666,20.222221,18.751835,437508
2020-02-14,20.333332,20.444445,20.166666,20.388887,18.906384,222331
2020-02-17,20.388887,20.388887,19.944445,20.000000,18.545771,566158
2020-02-18,20.000000,20.666666,20.000000,20.111111,18.648802,816318
2020-02-19,20.222221,20.444445,20.055555,20.388887,18.906384,291962
2020-02-20,20.444445,20.500000,20.166666,20.166666,18.700317,247829
2020-02-21,20.333332,20.444445,20.055555,20.111111,18.648802,269245
2020-02-24,20.000000,20.111111,19.666666,19.777777,18.339706,484200
2020-02-25,19.277777,19.722221,19.111111,19.500000,18.082127,471156
2020-02-26,19.444445,19.888887,19.333332,19.555555,18.133642,256500
2020-02-27,19.555555,19.777777,18.833332,19.000000,17.618483,948609
2020-03-02,18.333332,19.111111,17.944445,18.777777,17.412416,468008
