Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,18.000000,18.250000,18.000000,18.200001,17.653454,389114
2020-01-03,18.250000,18.250000,18.000000,18.100000,17.556458,381050
2020-01-06,18.049999,18.049999,17.700001,17.700001,17.168470,588001
2020-01-07,17.700001,17.799999,17.150000,17.200001,16.683485,749200
2020-01-08,17.150000,17.150000,16.799999,16.799999,16.295496,623256
2020-01-09,17.000000,17.299999,16.950001,17.200001,16.683485,308048
2020-01-10,17.250000,17.400000,17.200001,17.299999,16.780479,207005
2020-01-13,17.200001,17.650000,17.200001,17.650000,17.119970,294519
2020-01-14,17.650000,17.850000,17.650000,17.799999,17.265465,294002
2020-01-15,17.900000,17.900000,17.450001,17.549999,17.022972,233665
2020-01-16,17.549999,17.600000,17.400000,17.450001,16.925978,289052
2020-01-17,17.500000,17.700001,17.500000,17.500000,16.974474,250011
2020-01-20,17.500000,17.549999,17.299999,17.350000,16.828979,328217
2020-01-30,15.700000,16.100000,15.650000,15.650000,15.180030,1028724
2020-01-31,15.100000,15.800000,15.100000,15.650000,15.180030,488207
2020-02-03,14.700000,14.850000,14.200000,14.500000,14.064565,674444
2020-02-04,18.049999,18.150000,15.150000,15.150000,14.695045,384801
2020-02-05,15.200000,15.500000,15.100000,15.150000,14.695045,289132
2020-02-06,15.250000,15.450000,15.200000,15.450000,14.986036,326966
2020-02-07,15.400000,15.450000,15.100000,15.100000,14.646547,339001
2020-02-10,15.100000,15.100000,14.600000,14.900000,14.452553,291001
2020-02-11,15.200000,15.250000,15.050000,15.150000,14.695045,153381
2020-02-12,15.250000,15.450000,15.250000,15.400000,14.937537,158134
2020-02-13,15.500000,15.500000,15.300000,15.300000,14.840541,267300
2020-02-14,15.250000,15.450000,15.200000,15.350000,14.889040,145223
2020-02-17,15.250000,15.450000,15.250000,15.400000,14.937537,174285
2020-02-18,15.400000,15.750000,15.300000,15.350000,14.889040,198151
2020-02-19,15.450000,15.450000,15.350000,15.350000,14.889040,133012
2020-02-20,15.550000,15.550000,15.350000,15.350000,14.889040,90056
2020-02-21,15.250000,15.500000,15.250000,15.400000,14.937537,83008
2020-02-24,15.400000,15.400000,15.050000,15.100000,14.646547,216005
2020-02-25,14.750000,15.100000,14.750000,15.000000,14.549550,218345
2020-02-26,14.750000,15.000000,14.750000,14.850000,14.404055,261246
2020-02-27,14.900000,14.950000,14.450000,14.500000,14.064565,486234
