Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,25.100000,25.250000,25.049999,25.150000,23.058651,877254
2020-01-03,25.150000,25.350000,25.049999,25.100000,23.012810,1126794
2020-01-06,25.100000,25.100000,24.650000,24.850000,22.783598,1210288
2020-01-07,24.799999,24.850000,24.500000,24.600000,22.554388,944447
2020-01-08,24.750000,24.750000,24.250000,24.250000,22.233492,1742615
2020-01-09,24.549999,24.549999,24.250000,24.250000,22.233492,1060678
2020-01-10,24.250000,24.549999,24.250000,24.500000,22.462702,955329
2020-01-13,24.450001,24.700001,24.400000,24.600000,22.554388,564547
2020-01-14,24.750000,24.750000,24.350000,24.350000,22.325176,962311
2020-01-15,24.350000,24.549999,24.299999,24.549999,22.508545,767880
2020-01-16,24.549999,24.650000,24.400000,24.650000,22.600227,680055
2020-01-17,24.700001,24.799999,24.549999,24.600000,22.554388,1065727
2020-01-20,24.600000,24.650000,24.400000,24.500000,22.462702,898330
2020-01-30,22.500000,23.299999,22.049999,22.049999,20.216431,6051915
2020-01-31,22.049999,22.450001,21.700001,21.950001,20.124748,2851142
2020-02-03,21.400000,21.400000,19.799999,20.650000,18.932850,5297779
2020-02-04,24.299999,24.400000,21.100000,21.100000,19.345430,2662842
2020-02-05,21.900000,21.900000,21.250000,21.299999,19.528797,2218073
2020-02-06,21.450001,21.850000,21.400000,21.750000,19.941378,1541705
2020-02-07,21.750000,21.750000,21.350000,21.350000,19.574642,1269522
2020-02-10,21.299999,21.700001,20.900000,21.650000,19.849693,1452137
2020-02-11,21.750000,21.900000,21.700001,21.700001,19.895536,1201018
2020-02-12,21.700001,21.850000,21.600000,21.700001,19.895536,1398815
2020-02-13,21.700001,21.900000,21.700001,21.850000,20.033064,1369891
2020-02-14,21.900000,21.900000,21.750000,21.799999,19.987221,891358
2020-02-17,21.850000,23.100000,21.750000,22.900000,20.995749,4054016
2020-02-18,23.000000,23.150000,22.549999,22.900000,20.995749,2625719
2020-02-19,22.900000,23.100000,22.700001,22.799999,20.904064,1649018
2020-02-20,22.850000,23.000000,22.549999,22.700001,20.812382,1454614
2020-02-21,22.750000,22.850000,22.400000,22.450001,20.583170,1365558
2020-02-24,22.299999,22.350000,21.750000,21.900000,20.078905,2559256
2020-02-25,21.250000,21.700001,21.150000,21.700001,19.895536,1314351
2020-02-26,21.500000,22.250000,21.450001,21.950001,20.124748,1370393
2020-02-27,22.150000,22.450001,21.500000,21.600000,19.803852,1856827
2020-03-02,21.350000,21.700001,21.049999,21.500000,19.712168,1264714
2020-03-03,21.850000,22.100000,21.700001,21.950001,20.124748,1536779
2020-03-04,21.750000,21.900000,21.350000,21.549999,19.758009,1388217
2020-03-05,21.850000,21.850000,21.600000,21.799999,19.987221,1064695
2020-03-06,21.700001,21.750000,21.500000,21.600000,19.803852,1121218
2020-03-09,21.549999,21.549999,20.549999,20.600000,18.887007,2952868
2020-03-10,20.049999,20.549999,19.850000,20.350000,18.657795,2400758
2020-03-11,20.549999,20.750000,20.250000,20.299999,18.611954,901167
2020-03-12,20.000000,20.000000,19.000000,19.400000,17.786793,3879794
2020-03-13,18.000000,18.700001,17.700001,18.600000,17.053318,5064872
2020-03-16,18.600000,18.750000,17.850000,17.900000,16.411526,1990618
2020-03-17,16.750000,17.900000,16.750000,17.150000,15.723890,2559508
2020-03-18,17.350000,17.549999,17.000000,17.049999,15.632207,2010607
2020-03-19,16.950001,16.950001,15.800000,15.800000,14.486152,4675776
2020-03-20,16.200001,17.299999,16.200001,17.000000,15.586365,3426122
2020-03-23,16.950001,17.600000,16.299999,17.400000,15.953103,2110730
2020-03-24,17.799999,18.049999,17.549999,17.600000,16.136471,1730059
2020-03-25,18.049999,18.200001,17.900000,18.049999,16.549051,2281504
2020-03-26,18.200001,18.250000,17.850000,17.950001,16.457367,1584200
2020-03-27,18.250000,18.350000,17.900000,18.049999,16.549051,1814865
