Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,403.000000,406.500000,400.500000,403.500000,383.074554,239246
2020-01-03,403.500000,408.500000,402.500000,408.000000,387.346802,561336
2020-01-06,408.000000,412.000000,403.000000,409.000000,388.296143,388388
2020-01-07,409.000000,414.000000,405.000000,407.500000,386.872070,573155
2020-01-08,404.500000,409.500000,403.500000,403.500000,383.074554,419877
2020-01-09,411.500000,412.000000,401.500000,402.500000,382.125214,396349
2020-01-10,403.000000,405.000000,397.000000,397.000000,376.903625,546320
2020-01-13,401.500000,403.000000,397.500000,402.000000,381.650513,353781
2020-01-14,403.500000,408.000000,403.000000,408.000000,387.346802,469346
2020-01-15,409.000000,410.000000,406.000000,410.000000,389.245544,310094
2020-01-16,410.000000,416.000000,403.500000,404.500000,384.023956,716856
2020-01-17,405.000000,406.500000,403.000000,405.500000,384.973328,198928
2020-01-20,405.500000,406.000000,402.000000,402.500000,382.125214,159361
2020-01-30,402.000000,402.000000,380.000000,384.000000,364.561676,1198656
2020-01-31,386.000000,394.000000,386.000000,390.000000,370.257935,742615
2020-02-03,387.000000,387.000000,382.500000,386.000000,366.460419,600530
2020-02-04,397.000000,397.000000,390.000000,390.000000,370.257935,378705
2020-02-05,391.500000,398.000000,389.000000,391.500000,371.682037,484299
2020-02-06,390.000000,390.000000,382.500000,387.000000,367.409821,959216
2020-02-07,384.500000,385.500000,374.500000,374.500000,355.542572,1156440
2020-02-10,374.000000,374.000000,364.000000,364.000000,345.574066,1413527
2020-02-11,368.000000,374.000000,368.000000,370.500000,351.745056,1353231
2020-02-12,370.000000,374.000000,365.500000,370.000000,351.270386,1319775
2020-02-13,372.500000,380.000000,372.000000,379.000000,359.814758,897197
2020-02-14,379.000000,382.000000,377.000000,379.000000,359.814758,381358
2020-02-17,379.000000,379.500000,376.000000,378.500000,359.340088,319801
2020-02-18,375.500000,378.500000,373.500000,377.000000,357.916016,432068
2020-02-19,379.500000,380.000000,374.000000,374.000000,355.067902,727714
2020-02-20,376.500000,378.000000,374.500000,375.000000,356.017242,292873
2020-02-21,374.000000,376.500000,372.500000,374.500000,355.542572,255700
2020-02-24,369.000000,369.000000,366.500000,367.000000,348.422241,418569
2020-02-25,361.000000,370.000000,361.000000,369.000000,350.320984,327570
2020-02-26,362.000000,369.500000,362.000000,368.000000,349.371613,481535
2020-02-27,366.500000,368.000000,360.000000,360.000000,341.776550,598159
2020-03-02,351.000000,354.500000,348.000000,351.000000,333.232178,827361
2020-03-03,357.000000,359.000000,352.000000,352.000000,334.181519,526472
2020-03-04,350.000000,360.000000,350.000000,358.500000,340.352509,761790
2020-03-05,362.000000,368.000000,361.000000,367.500000,348.896912,625427
2020-03-06,360.000000,361.000000,351.000000,351.000000,333.232178,1380170
2020-03-09,344.000000,344.000000,335.000000,336.000000,318.991486,1419796
2020-03-10,333.000000,347.500000,330.000000,337.000000,319.940826,1522109
2020-03-11,336.500000,340.500000,331.500000,331.500000,314.719238,1114460
2020-03-12,325.500000,325.500000,299.000000,301.500000,286.237854,2021303
2020-03-13,272.000000,289.000000,271.500000,282.000000,267.724976,3071047
2020-03-16,275.500000,280.500000,262.000000,263.500000,250.161469,2145334
2020-03-17,251.000000,269.000000,241.000000,263.000000,249.686768,2233505
2020-03-18,263.000000,263.000000,241.500000,241.500000,229.275116,1989237
2020-03-19,232.000000,235.000000,217.500000,217.500000,206.490005,1893369
2020-03-20,222.000000,236.500000,218.500000,221.500000,210.287521,2126569
2020-03-23,210.500000,210.500000,201.000000,201.000000,190.825256,1774760
2020-03-24,210.000000,221.000000,210.000000,221.000000,209.812851,1433286
2020-03-25,240.500000,243.000000,236.000000,243.000000,230.699188,1070985
2020-03-26,250.000000,252.000000,243.000000,246.000000,233.547318,2095854
2020-03-27,252.500000,259.000000,250.000000,250.500000,237.819534,2140693
2020-03-30,241.000000,250.000000,234.000000,248.000000,235.446075,993912
2020-03-31,250.000000,253.000000,240.000000,240.500000,228.325729,1396086
2020-04-01,240.500000,243.000000,233.500000,236.500000,224.528214,1185577
2020-04-06,236.000000,239.000000,224.000000,235.000000,223.104156,1842830
2020-04-07,239.500000,258.500000,238.000000,252.000000,239.243607,2879478
2020-04-08,251.000000,268.500000,246.000000,262.000000,248.737396,2995065
2020-04-09,263.000000,272.000000,263.000000,269.000000,255.383057,2629853
2020-04-10,269.500000,275.000000,266.000000,270.000000,256.332428,1680711
2020-04-13,268.500000,268.500000,261.500000,266.500000,253.009613,1132362
2020-04-14,271.000000,293.000000,269.000000,290.000000,275.320007,3456654
2020-04-15,294.500000,298.000000,289.000000,289.000000,274.370636,1754211
2020-04-16,279.000000,286.000000,279.000000,282.000000,267.724976,1264279
2020-04-17,287.000000,294.000000,280.000000,280.000000,265.826233,1359089
2020-04-20,280.000000,293.500000,276.000000,288.000000,273.421265,1846591
2020-04-21,284.500000,288.500000,278.000000,278.000000,263.927460,1582676
2020-04-22,270.000000,278.000000,268.000000,277.500000,263.452789,940448
2020-04-23,278.500000,284.000000,276.000000,279.000000,264.876862,899608
2020-04-24,278.000000,278.500000,274.000000,275.000000,261.079315,636199
2020-04-27,277.000000,285.500000,277.000000,282.500000,268.199646,1216191
2020-04-28,282.000000,292.000000,279.500000,285.500000,271.047821,1625676
2020-04-29,285.500000,292.500000,285.000000,288.000000,273.421265,1635965
2020-04-30,291.500000,300.000000,291.500000,300.000000,284.813812,2195506
2020-05-04,290.000000,294.500000,286.500000,287.500000,272.946564,1811069
2020-05-05,292.000000,293.000000,285.000000,286.500000,271.997192,1378311
2020-05-06,285.000000,286.000000,283.000000,283.000000,268.674377,1221136
2020-05-07,282.500000,283.500000,278.500000,280.000000,265.826233,1422350
2020-05-08,279.000000,282.500000,271.000000,273.500000,259.655273,3093433
2020-05-11,273.500000,282.000000,269.000000,282.000000,267.724976,2460910
2020-05-12,269.000000,275.000000,265.000000,271.000000,257.281799,3486596
2020-05-13,269.000000,272.000000,267.000000,270.500000,256.807129,1425177
2020-05-14,268.500000,268.500000,263.000000,263.000000,249.686768,1767198
2020-05-15,264.500000,269.500000,263.500000,269.500000,255.857742,1440767
2020-05-18,269.000000,281.000000,266.000000,273.500000,259.655273,2390240
2020-05-19,282.500000,285.000000,274.000000,278.500000,264.402161,2050814
2020-05-20,279.000000,280.500000,275.000000,279.500000,265.351532,1008185
2020-05-21,283.000000,300.000000,281.500000,300.000000,284.813812,5540123
2020-05-22,307.000000,309.000000,293.000000,294.500000,279.592224,5447170
2020-05-25,295.500000,302.000000,290.000000,300.000000,284.813812,2097788
2020-05-26,303.000000,316.000000,302.000000,315.000000,299.054504,3709710
2020-05-27,320.000000,326.500000,311.500000,324.000000,307.598907,3636137
2020-05-28,324.500000,327.500000,312.000000,312.500000,296.681030,2219249
2020-05-29,312.000000,315.000000,308.500000,309.000000,293.358215,1952895
2020-06-01,312.500000,316.000000,310.500000,312.000000,296.206360,915440
2020-06-02,314.500000,315.000000,309.000000,309.500000,293.832916,1008989
2020-06-03,312.500000,316.500000,310.000000,314.500000,298.579803,1153642
2020-06-04,318.500000,320.500000,313.000000,317.000000,300.953278,1222832
2020-06-05,321.000000,335.000000,319.500000,326.500000,309.972382,4471856
2020-06-08,333.000000,355.500000,329.000000,350.000000,332.282776,3424963
2020-06-09,351.000000,353.000000,342.000000,346.500000,328.959930,2029515
2020-06-10,347.000000,350.000000,343.500000,349.500000,331.808105,1261355
2020-06-11,348.000000,349.500000,338.000000,338.000000,320.890228,1622944
2020-06-12,322.000000,332.500000,318.000000,330.000000,313.295197,2376348
2020-06-15,333.500000,338.500000,330.000000,331.000000,314.244568,1099753
2020-06-16,338.000000,339.500000,334.500000,339.500000,322.314301,935753
2020-06-17,344.500000,353.000000,341.000000,348.000000,330.384033,2188373
2020-06-18,350.000000,353.000000,345.000000,350.000000,332.282776,1308626
2020-06-19,353.000000,354.000000,345.000000,346.000000,328.485260,1714396
2020-06-22,342.500000,345.500000,339.000000,339.000000,321.839600,1186157
2020-06-23,348.000000,349.500000,339.000000,344.000000,326.586517,1223636
2020-06-24,347.000000,348.000000,336.000000,338.000000,320.890228,1169691
2020-06-29,331.000000,344.000000,330.500000,336.000000,318.991486,1746819
2020-06-30,342.000000,345.000000,338.500000,342.000000,324.687744,925896
2020-07-01,342.500000,343.000000,340.500000,340.500000,323.263672,525459
2020-07-02,341.500000,344.000000,340.000000,343.000000,325.637115,505914
2020-07-03,344.000000,346.000000,342.000000,346.000000,328.485260,876781
2020-07-06,348.000000,348.500000,340.000000,340.000000,322.789001,1334513
2020-07-07,340.000000,346.000000,340.000000,344.000000,326.586517,1242525
2020-07-08,345.000000,345.500000,341.000000,345.500000,328.010590,1037201
2020-07-09,337.000000,340.500000,334.000000,334.000000,327.520294,1217085
2020-07-10,334.000000,334.000000,322.000000,322.500000,316.243378,1080141
2020-07-13,324.000000,332.500000,324.000000,327.000000,320.656097,641950
2020-07-14,323.000000,326.500000,318.500000,319.500000,313.301575,765970
2020-07-15,322.500000,331.000000,319.000000,325.000000,318.694885,1846514
